,Site,Genusspeices,X,Program,year,Lat,Long,MPA_status,Density_m2,Group_sp,V,cumm_int,Thresold,MPA
8290,SCI_SCORPION_W,Mesocentrotus_franciscanus,9118,PISCO,2015,34.0525,-119.55525,SMR,0.152777778,Sea_Urchin,33,438.9756,02_yes,Reserved
8291,SCI_SCORPION_W,Panulirus_interruptus,7840,PISCO,2015,34.0525,-119.55525,SMR,0.011111111,Lobster,33,438.9756,02_yes,Reserved
8312,SCI_SCORPION_W,Paralabrax_clathratus,6519,PISCO,2015,34.0525,-119.55525,SMR,0.340277778,Bass,33,438.9756,02_yes,Reserved
8325,SCI_SCORPION_W,Parastichopus_californicus,3717,PISCO,2015,34.0525,-119.55525,SMR,0,Sea_Cucumber,33,438.9756,02_yes,Reserved
8335,SCI_SCORPION_W,Parastichopus_parvimensis,2506,PISCO,2015,34.0525,-119.55525,SMR,1.108333333,Sea_Cucumber,33,438.9756,02_yes,Reserved
8346,SCI_SCORPION_W,Semicossyphus_pulcher,19822,PISCO,2015,34.0525,-119.55525,SMR,0.033333333,Sheephead,33,438.9756,02_yes,Reserved
8361,SCI_SCORPION_W,Strongylocentrotus_purpuratus,10397,PISCO,2015,34.0525,-119.55525,SMR,0.2,Sea_Urchin,33,438.9756,02_yes,Reserved
8371,SCI_VALLEY_CEN,Caulolatilus_princeps,20984,PISCO,2015,33.983617,-119.6384,None,0.004166667,White_Fish,45,405.2016,02_yes,Fishing
8384,SCI_VALLEY_CEN,Mesocentrotus_franciscanus,9134,PISCO,2015,33.983617,-119.6384,None,2.725,Sea_Urchin,45,405.2016,02_yes,Fishing
8386,SCI_VALLEY_CEN,Panulirus_interruptus,7848,PISCO,2015,33.983617,-119.6384,None,0,Lobster,45,405.2016,02_yes,Fishing
8401,SCI_VALLEY_CEN,Paralabrax_clathratus,6534,PISCO,2015,33.983617,-119.6384,None,0.14375,Bass,45,405.2016,02_yes,Fishing
8417,SCI_VALLEY_CEN,Parastichopus_parvimensis,2517,PISCO,2015,33.983617,-119.6384,None,0.041666667,Sea_Cucumber,45,405.2016,02_yes,Fishing
8423,SCI_VALLEY_CEN,Semicossyphus_pulcher,19833,PISCO,2015,33.983617,-119.6384,None,0.054166667,Sheephead,45,405.2016,02_yes,Fishing
8437,SCI_VALLEY_CEN,Strongylocentrotus_purpuratus,10408,PISCO,2015,33.983617,-119.6384,None,6.841666667,Sea_Urchin,45,405.2016,02_yes,Fishing
8448,SCI_VALLEY_E,Mesocentrotus_franciscanus,9137,PISCO,2015,33.98355,-119.620317,None,0.483333333,Sea_Urchin,45,405.2016,02_yes,Fishing
8459,SCI_VALLEY_E,Panulirus_interruptus,7863,PISCO,2015,33.98355,-119.620317,None,0.091666667,Lobster,45,405.2016,02_yes,Fishing
8464,SCI_VALLEY_E,Paralabrax_clathratus,6543,PISCO,2015,33.98355,-119.620317,None,0.135416667,Bass,45,405.2016,02_yes,Fishing
8473,SCI_VALLEY_E,Parastichopus_parvimensis,2531,PISCO,2015,33.98355,-119.620317,None,0,Sea_Cucumber,45,405.2016,02_yes,Fishing
8487,SCI_VALLEY_E,Semicossyphus_pulcher,19850,PISCO,2015,33.98355,-119.620317,None,0.004166667,Sheephead,45,405.2016,02_yes,Fishing
8502,SCI_VALLEY_E,Strongylocentrotus_purpuratus,10422,PISCO,2015,33.98355,-119.620317,None,0.216666667,Sea_Urchin,45,405.2016,02_yes,Fishing
8507,SCI_VALLEY_W,Caulolatilus_princeps,21000,PISCO,2015,33.9817,-119.6637,None,0,White_Fish,45,405.2016,02_yes,Fishing
8517,SCI_VALLEY_W,Haliotis_corrugata,17609,PISCO,2015,33.9817,-119.6637,None,0,Abalone,45,405.2016,02_yes,Fishing
8532,SCI_VALLEY_W,Mesocentrotus_franciscanus,9156,PISCO,2015,33.9817,-119.6637,None,0.25,Sea_Urchin,45,405.2016,02_yes,Fishing
8543,SCI_VALLEY_W,Panulirus_interruptus,7869,PISCO,2015,33.9817,-119.6637,None,0.004166667,Lobster,45,405.2016,02_yes,Fishing
8554,SCI_VALLEY_W,Paralabrax_clathratus,6550,PISCO,2015,33.9817,-119.6637,None,0.141666667,Bass,45,405.2016,02_yes,Fishing
8568,SCI_VALLEY_W,Parastichopus_parvimensis,2543,PISCO,2015,33.9817,-119.6637,None,0.020833333,Sea_Cucumber,45,405.2016,02_yes,Fishing
8578,SCI_VALLEY_W,Semicossyphus_pulcher,19853,PISCO,2015,33.9817,-119.6637,None,0.125,Sheephead,45,405.2016,02_yes,Fishing
8591,SCI_VALLEY_W,Strongylocentrotus_purpuratus,10432,PISCO,2015,33.9817,-119.6637,None,10.35416667,Sea_Urchin,45,405.2016,02_yes,Fishing
8599,SCI_YELLOWBANKS_CEN,Caulolatilus_princeps,21008,PISCO,2015,33.988533,-119.546983,None,0.0625,White_Fish,45,405.2016,02_yes,Fishing
8609,SCI_YELLOWBANKS_CEN,Mesocentrotus_franciscanus,9161,PISCO,2015,33.988533,-119.546983,None,1.494444444,Sea_Urchin,45,405.2016,02_yes,Fishing
8628,SCI_YELLOWBANKS_CEN,Panulirus_interruptus,7882,PISCO,2015,33.988533,-119.546983,None,0,Lobster,45,405.2016,02_yes,Fishing
8640,SCI_YELLOWBANKS_CEN,Paralabrax_clathratus,6565,PISCO,2015,33.988533,-119.546983,None,0.051388889,Bass,45,405.2016,02_yes,Fishing
8646,SCI_YELLOWBANKS_CEN,Parastichopus_parvimensis,2559,PISCO,2015,33.988533,-119.546983,None,0.011111111,Sea_Cucumber,45,405.2016,02_yes,Fishing
8670,SCI_YELLOWBANKS_CEN,Semicossyphus_pulcher,19876,PISCO,2015,33.988533,-119.546983,None,0.0375,Sheephead,45,405.2016,02_yes,Fishing
8676,SCI_YELLOWBANKS_CEN,Strongylocentrotus_purpuratus,10440,PISCO,2015,33.988533,-119.546983,None,3.336111111,Sea_Urchin,45,405.2016,02_yes,Fishing
8705,SCI_YELLOWBANKS_W,Caulolatilus_princeps,21035,PISCO,2015,33.9893,-119.564933,None,0.001388889,White_Fish,45,405.2016,02_yes,Fishing
8718,SCI_YELLOWBANKS_W,Haliotis_corrugata,17639,PISCO,2015,33.9893,-119.564933,None,0,Abalone,45,405.2016,02_yes,Fishing
8733,SCI_YELLOWBANKS_W,Haliotis_rufescens,12643,PISCO,2015,33.9893,-119.564933,None,0,Abalone,45,405.2016,02_yes,Fishing
8736,SCI_YELLOWBANKS_W,Mesocentrotus_franciscanus,9184,PISCO,2015,33.9893,-119.564933,None,1.1,Sea_Urchin,45,405.2016,02_yes,Fishing
8757,SCI_YELLOWBANKS_W,Panulirus_interruptus,7902,PISCO,2015,33.9893,-119.564933,None,0.005555556,Lobster,45,405.2016,02_yes,Fishing
8770,SCI_YELLOWBANKS_W,Paralabrax_clathratus,6581,PISCO,2015,33.9893,-119.564933,None,0.147222222,Bass,45,405.2016,02_yes,Fishing
8786,SCI_YELLOWBANKS_W,Parastichopus_californicus,3787,PISCO,2015,33.9893,-119.564933,None,0,Sea_Cucumber,45,405.2016,02_yes,Fishing
8790,SCI_YELLOWBANKS_W,Parastichopus_parvimensis,2566,PISCO,2015,33.9893,-119.564933,None,0.019444444,Sea_Cucumber,45,405.2016,02_yes,Fishing
8804,SCI_YELLOWBANKS_W,Semicossyphus_pulcher,19883,PISCO,2015,33.9893,-119.564933,None,0.026388889,Sheephead,45,405.2016,02_yes,Fishing
8814,SCI_YELLOWBANKS_W,Strongylocentrotus_purpuratus,10456,PISCO,2015,33.9893,-119.564933,None,3.680555556,Sea_Urchin,45,405.2016,02_yes,Fishing
8830,Scorpion Anchorage,Mesocentrotus_franciscanus,9383,Reef Check,2015,34.048515,-119.552299,SMR,0.275,Sea_Urchin,33,438.9756,02_yes,Reserved
8842,Scorpion Anchorage,Panulirus_interruptus,8110,Reef Check,2015,34.048515,-119.552299,SMR,0,Lobster,33,438.9756,02_yes,Reserved
8848,Scorpion Anchorage,Paralabrax_clathratus,6818,Reef Check,2015,34.048515,-119.552299,SMR,0.25462963,Bass,33,438.9756,02_yes,Reserved
8859,Scorpion Anchorage,Paralabrax_nebulifer,5396,Reef Check,2015,34.048515,-119.552299,SMR,0.001851852,Bass,33,438.9756,02_yes,Reserved
8869,Scorpion Anchorage,Parastichopus_californicus,3990,Reef Check,2015,34.048515,-119.552299,SMR,0.05,Sea_Cucumber,33,438.9756,02_yes,Reserved
8879,Scorpion Anchorage,Parastichopus_parvimensis,2772,Reef Check,2015,34.048515,-119.552299,SMR,0.658333333,Sea_Cucumber,33,438.9756,02_yes,Reserved
8881,Scorpion Anchorage,Semicossyphus_pulcher,20129,Reef Check,2015,34.048515,-119.552299,SMR,0.044444444,Sheephead,33,438.9756,02_yes,Reserved
8893,Scorpion Anchorage,Strongylocentrotus_purpuratus,10662,Reef Check,2015,34.048515,-119.552299,SMR,0.433986928,Sea_Urchin,33,438.9756,02_yes,Reserved
8973,Shaws Cove,Mesocentrotus_franciscanus,9404,Reef Check,2015,33.543961,-117.799858,SMR,0.261111111,Sea_Urchin,84,373.6586,02_yes,Reserved
8984,Shaws Cove,Panulirus_interruptus,8125,Reef Check,2015,33.543961,-117.799858,SMR,0.002777778,Lobster,84,373.6586,02_yes,Reserved
8987,Shaws Cove,Paralabrax_clathratus,6838,Reef Check,2015,33.543961,-117.799858,SMR,0.049074074,Bass,84,373.6586,02_yes,Reserved
8995,Shaws Cove,Paralabrax_nebulifer,5411,Reef Check,2015,33.543961,-117.799858,SMR,0.001851852,Bass,84,373.6586,02_yes,Reserved
9004,Shaws Cove,Parastichopus_californicus,4005,Reef Check,2015,33.543961,-117.799858,SMR,0,Sea_Cucumber,84,373.6586,02_yes,Reserved
9008,Shaws Cove,Parastichopus_parvimensis,2792,Reef Check,2015,33.543961,-117.799858,SMR,0.030555556,Sea_Cucumber,84,373.6586,02_yes,Reserved
9018,Shaws Cove,Semicossyphus_pulcher,20143,Reef Check,2015,33.543961,-117.799858,SMR,0.107407407,Sheephead,84,373.6586,02_yes,Reserved
9024,Shaws Cove,Strongylocentrotus_purpuratus,10685,Reef Check,2015,33.543961,-117.799858,SMR,0.213888889,Sea_Urchin,84,373.6586,02_yes,Reserved
9670,South La Jolla,Haliotis_corrugata,17866,Reef Check,2015,32.81345,-117.285767,SMR,0,Abalone,123,473.7033,02_yes,Reserved
9676,South La Jolla,Haliotis_fulgens,15346,Reef Check,2015,32.81345,-117.285767,SMR,0.003333333,Abalone,123,473.7033,02_yes,Reserved
9684,South La Jolla,Mesocentrotus_franciscanus,9414,Reef Check,2015,32.81345,-117.285767,SMR,0.023333333,Sea_Urchin,123,473.7033,02_yes,Reserved
9686,South La Jolla,Panulirus_interruptus,8130,Reef Check,2015,32.81345,-117.285767,SMR,0.01,Lobster,123,473.7033,02_yes,Reserved
9690,South La Jolla,Paralabrax_clathratus,6848,Reef Check,2015,32.81345,-117.285767,SMR,0.09537037,Bass,123,473.7033,02_yes,Reserved
9696,South La Jolla,Paralabrax_nebulifer,5421,Reef Check,2015,32.81345,-117.285767,SMR,0.007407407,Bass,123,473.7033,02_yes,Reserved
9704,South La Jolla,Parastichopus_parvimensis,2801,Reef Check,2015,32.81345,-117.285767,SMR,0,Sea_Cucumber,123,473.7033,02_yes,Reserved
9708,South La Jolla,Semicossyphus_pulcher,20152,Reef Check,2015,32.81345,-117.285767,SMR,0.050925926,Sheephead,123,473.7033,02_yes,Reserved
9711,South La Jolla,Strongylocentrotus_purpuratus,10690,Reef Check,2015,32.81345,-117.285767,SMR,0.013333333,Sea_Urchin,123,473.7033,02_yes,Reserved
9715,South Point,Haliotis_rufescens,12882,Reef Check,2015,33.895,-120.125,SMR,0.022222222,Abalone,43,597.7445,02_yes,Reserved
9717,South Point,Mesocentrotus_franciscanus,9416,Reef Check,2015,33.895,-120.125,SMR,5.370512821,Sea_Urchin,43,597.7445,02_yes,Reserved
9720,South Point,Paralabrax_clathratus,6851,Reef Check,2015,33.895,-120.125,SMR,0.002777778,Bass,43,597.7445,02_yes,Reserved
9722,South Point,Parastichopus_parvimensis,2804,Reef Check,2015,33.895,-120.125,SMR,0.008333333,Sea_Cucumber,43,597.7445,02_yes,Reserved
9723,South Point,Semicossyphus_pulcher,20158,Reef Check,2015,33.895,-120.125,SMR,0.011111111,Sheephead,43,597.7445,02_yes,Reserved
9725,South Point,Strongylocentrotus_purpuratus,10694,Reef Check,2015,33.895,-120.125,SMR,8.072222222,Sea_Urchin,43,597.7445,02_yes,Reserved
9729,Sportfish,Caulolatilus_princeps,21259,COBI_CNH,2015,29.79134,-115.8044,Reserve,0.040625,White_Fish,443,611.0119,02_yes,Reserved
9730,Sportfish,Haliotis_corrugata,17873,COBI_CNH,2015,29.79134,-115.8044,Reserve,0,Abalone,443,611.0119,02_yes,Reserved
9736,Sportfish,Mesocentrotus_franciscanus,9418,COBI_CNH,2015,29.79134,-115.8044,Reserve,0.1,Sea_Urchin,443,611.0119,02_yes,Reserved
9737,Sportfish,Panulirus_interruptus,8138,COBI_CNH,2015,29.79134,-115.8044,Reserve,0.053125,Lobster,443,611.0119,02_yes,Reserved
9743,Sportfish,Paralabrax_clathratus,6853,COBI_CNH,2015,29.79134,-115.8044,Reserve,0.057291667,Bass,443,611.0119,02_yes,Reserved
9748,Sportfish,Parastichopus_parvimensis,2807,COBI_CNH,2015,29.79134,-115.8044,Reserve,0.036458333,Sea_Cucumber,443,611.0119,02_yes,Reserved
9751,Sportfish,Semicossyphus_pulcher,20161,COBI_CNH,2015,29.79134,-115.8044,Reserve,0.134375,Sheephead,443,611.0119,02_yes,Reserved
9754,Sportfish,Strongylocentrotus_purpuratus,10698,COBI_CNH,2015,29.79134,-115.8044,Reserve,0.166666667,Sea_Urchin,443,611.0119,02_yes,Reserved
9903,SRI_CLUSTER_POINT_N,Haliotis_rufescens,12759,PISCO,2015,33.931667,-120.197417,None,0,Abalone,43,597.7445,02_yes,Fishing
9914,SRI_CLUSTER_POINT_N,Mesocentrotus_franciscanus,9298,PISCO,2015,33.931667,-120.197417,None,0.394444444,Sea_Urchin,43,597.7445,02_yes,Fishing
9927,SRI_CLUSTER_POINT_N,Panulirus_interruptus,8017,PISCO,2015,33.931667,-120.197417,None,0,Lobster,43,597.7445,02_yes,Fishing
9930,SRI_CLUSTER_POINT_N,Paralabrax_clathratus,6706,PISCO,2015,33.931667,-120.197417,None,0.004166667,Bass,43,597.7445,02_yes,Fishing
9947,SRI_CLUSTER_POINT_N,Parastichopus_californicus,3893,PISCO,2015,33.931667,-120.197417,None,0.002777778,Sea_Cucumber,43,597.7445,02_yes,Fishing
9956,SRI_CLUSTER_POINT_N,Parastichopus_parvimensis,2686,PISCO,2015,33.931667,-120.197417,None,0.013888889,Sea_Cucumber,43,597.7445,02_yes,Fishing
9963,SRI_CLUSTER_POINT_N,Semicossyphus_pulcher,20008,PISCO,2015,33.931667,-120.197417,None,0.0125,Sheephead,43,597.7445,02_yes,Fishing
9975,SRI_CLUSTER_POINT_N,Strongylocentrotus_purpuratus,10574,PISCO,2015,33.931667,-120.197417,None,1.202777778,Sea_Urchin,43,597.7445,02_yes,Fishing
9984,SRI_CLUSTER_POINT_S,Mesocentrotus_franciscanus,9306,PISCO,2015,33.923833,-120.192,None,2.227777778,Sea_Urchin,43,597.7445,02_yes,Fishing
9987,SRI_CLUSTER_POINT_S,Paralabrax_clathratus,6707,PISCO,2015,33.923833,-120.192,None,0,Bass,43,597.7445,02_yes,Fishing
9998,SRI_CLUSTER_POINT_S,Parastichopus_californicus,3908,PISCO,2015,33.923833,-120.192,None,0,Sea_Cucumber,43,597.7445,02_yes,Fishing
10006,SRI_CLUSTER_POINT_S,Parastichopus_parvimensis,2694,PISCO,2015,33.923833,-120.192,None,0.002777778,Sea_Cucumber,43,597.7445,02_yes,Fishing
10016,SRI_CLUSTER_POINT_S,Semicossyphus_pulcher,20016,PISCO,2015,33.923833,-120.192,None,0.005555556,Sheephead,43,597.7445,02_yes,Fishing
10030,SRI_CLUSTER_POINT_S,Strongylocentrotus_purpuratus,10587,PISCO,2015,33.923833,-120.192,None,13.5,Sea_Urchin,43,597.7445,02_yes,Fishing
10108,SRI_JOHNSONS_LEE_SOUTH_E,Caulolatilus_princeps,21188,PISCO,2015,33.897433,-120.100383,None,0,White_Fish,43,597.7445,02_yes,Fishing
10119,SRI_JOHNSONS_LEE_SOUTH_E,Haliotis_kamtschatkana,13989,PISCO,2015,33.897433,-120.100383,None,0,Abalone,43,597.7445,02_yes,Fishing
10129,SRI_JOHNSONS_LEE_SOUTH_E,Haliotis_rufescens,12786,PISCO,2015,33.897433,-120.100383,None,0.008333333,Abalone,43,597.7445,02_yes,Fishing
10140,SRI_JOHNSONS_LEE_SOUTH_E,Mesocentrotus_franciscanus,9318,PISCO,2015,33.897433,-120.100383,None,4.291666667,Sea_Urchin,43,597.7445,02_yes,Fishing
10151,SRI_JOHNSONS_LEE_SOUTH_E,Paralabrax_clathratus,6733,PISCO,2015,33.897433,-120.100383,None,0.002777778,Bass,43,597.7445,02_yes,Fishing
10160,SRI_JOHNSONS_LEE_SOUTH_E,Parastichopus_californicus,3920,PISCO,2015,33.897433,-120.100383,None,0,Sea_Cucumber,43,597.7445,02_yes,Fishing
10162,SRI_JOHNSONS_LEE_SOUTH_E,Parastichopus_parvimensis,2709,PISCO,2015,33.897433,-120.100383,None,0.022222222,Sea_Cucumber,43,597.7445,02_yes,Fishing
10176,SRI_JOHNSONS_LEE_SOUTH_E,Semicossyphus_pulcher,20038,PISCO,2015,33.897433,-120.100383,None,0.013888889,Sheephead,43,597.7445,02_yes,Fishing
10187,SRI_JOHNSONS_LEE_SOUTH_E,Strongylocentrotus_purpuratus,10603,PISCO,2015,33.897433,-120.100383,None,10.51666667,Sea_Urchin,43,597.7445,02_yes,Fishing
10195,SRI_JOHNSONS_LEE_SOUTH_W,Caulolatilus_princeps,21197,PISCO,2015,33.895133,-120.104317,None,0.001388889,White_Fish,43,597.7445,02_yes,Fishing
10201,SRI_JOHNSONS_LEE_SOUTH_W,Haliotis_rufescens,12796,PISCO,2015,33.895133,-120.104317,None,0.008333333,Abalone,43,597.7445,02_yes,Fishing
10212,SRI_JOHNSONS_LEE_SOUTH_W,Mesocentrotus_franciscanus,9328,PISCO,2015,33.895133,-120.104317,None,3.775,Sea_Urchin,43,597.7445,02_yes,Fishing
10222,SRI_JOHNSONS_LEE_SOUTH_W,Paralabrax_clathratus,6749,PISCO,2015,33.895133,-120.104317,None,0.005555556,Bass,43,597.7445,02_yes,Fishing
10230,SRI_JOHNSONS_LEE_SOUTH_W,Parastichopus_californicus,3933,PISCO,2015,33.895133,-120.104317,None,0,Sea_Cucumber,43,597.7445,02_yes,Fishing
10237,SRI_JOHNSONS_LEE_SOUTH_W,Parastichopus_parvimensis,2719,PISCO,2015,33.895133,-120.104317,None,0.027777778,Sea_Cucumber,43,597.7445,02_yes,Fishing
10246,SRI_JOHNSONS_LEE_SOUTH_W,Semicossyphus_pulcher,20050,PISCO,2015,33.895133,-120.104317,None,0.008333333,Sheephead,43,597.7445,02_yes,Fishing
10254,SRI_JOHNSONS_LEE_SOUTH_W,Strongylocentrotus_purpuratus,10608,PISCO,2015,33.895133,-120.104317,None,31.14166667,Sea_Urchin,43,597.7445,02_yes,Fishing
10349,SRI_SOUTH_POINT_E,Haliotis_rufescens,12821,PISCO,2015,33.891567,-120.1192,SMR,0.005555556,Abalone,43,597.7445,02_yes,Reserved
10363,SRI_SOUTH_POINT_E,Mesocentrotus_franciscanus,9354,PISCO,2015,33.891567,-120.1192,SMR,0.258333333,Sea_Urchin,43,597.7445,02_yes,Reserved
10369,SRI_SOUTH_POINT_E,Panulirus_interruptus,8069,PISCO,2015,33.891567,-120.1192,SMR,0,Lobster,43,597.7445,02_yes,Reserved
10376,SRI_SOUTH_POINT_E,Paralabrax_clathratus,6775,PISCO,2015,33.891567,-120.1192,SMR,0.002777778,Bass,43,597.7445,02_yes,Reserved
10394,SRI_SOUTH_POINT_E,Parastichopus_parvimensis,2744,PISCO,2015,33.891567,-120.1192,SMR,0.005555556,Sea_Cucumber,43,597.7445,02_yes,Reserved
10407,SRI_SOUTH_POINT_E,Semicossyphus_pulcher,20085,PISCO,2015,33.891567,-120.1192,SMR,0.015277778,Sheephead,43,597.7445,02_yes,Reserved
10410,SRI_SOUTH_POINT_E,Strongylocentrotus_purpuratus,10634,PISCO,2015,33.891567,-120.1192,SMR,1.669444444,Sea_Urchin,43,597.7445,02_yes,Reserved
10425,SRI_SOUTH_POINT_W,Haliotis_rufescens,12827,PISCO,2015,33.894167,-120.124883,SMR,0.019444444,Abalone,43,597.7445,02_yes,Reserved
10435,SRI_SOUTH_POINT_W,Mesocentrotus_franciscanus,9366,PISCO,2015,33.894167,-120.124883,SMR,7.25,Sea_Urchin,43,597.7445,02_yes,Reserved
10445,SRI_SOUTH_POINT_W,Panulirus_interruptus,8082,PISCO,2015,33.894167,-120.124883,SMR,0.002777778,Lobster,43,597.7445,02_yes,Reserved
10448,SRI_SOUTH_POINT_W,Paralabrax_clathratus,6791,PISCO,2015,33.894167,-120.124883,SMR,0.004166667,Bass,43,597.7445,02_yes,Reserved
10467,SRI_SOUTH_POINT_W,Parastichopus_parvimensis,2753,PISCO,2015,33.894167,-120.124883,SMR,0.069444444,Sea_Cucumber,43,597.7445,02_yes,Reserved
10480,SRI_SOUTH_POINT_W,Semicossyphus_pulcher,20090,PISCO,2015,33.894167,-120.124883,SMR,0.030555556,Sheephead,43,597.7445,02_yes,Reserved
10491,SRI_SOUTH_POINT_W,Strongylocentrotus_purpuratus,10641,PISCO,2015,33.894167,-120.124883,SMR,12.19166667,Sea_Urchin,43,597.7445,02_yes,Reserved
10684,WIES Intake Pipes,Haliotis_corrugata,17891,Reef Check,2015,33.446999,-118.484848,SMCA,0.025,Abalone,81,372.9429,02_yes,Fishing
10695,WIES Intake Pipes,Haliotis_fulgens,15372,Reef Check,2015,33.446999,-118.484848,SMCA,0.025,Abalone,81,372.9429,02_yes,Fishing
10702,WIES Intake Pipes,Mesocentrotus_franciscanus,9436,Reef Check,2015,33.446999,-118.484848,SMCA,0,Sea_Urchin,81,372.9429,02_yes,Fishing
10713,WIES Intake Pipes,Panulirus_interruptus,8156,Reef Check,2015,33.446999,-118.484848,SMCA,0,Lobster,81,372.9429,02_yes,Fishing
10727,WIES Intake Pipes,Paralabrax_clathratus,6867,Reef Check,2015,33.446999,-118.484848,SMCA,0.35,Bass,81,372.9429,02_yes,Fishing
10729,WIES Intake Pipes,Paralabrax_nebulifer,5443,Reef Check,2015,33.446999,-118.484848,SMCA,0,Bass,81,372.9429,02_yes,Fishing
10742,WIES Intake Pipes,Parastichopus_californicus,4028,Reef Check,2015,33.446999,-118.484848,SMCA,0,Sea_Cucumber,81,372.9429,02_yes,Fishing
10749,WIES Intake Pipes,Parastichopus_parvimensis,2823,Reef Check,2015,33.446999,-118.484848,SMCA,0.013888889,Sea_Cucumber,81,372.9429,02_yes,Fishing
10759,WIES Intake Pipes,Semicossyphus_pulcher,20175,Reef Check,2015,33.446999,-118.484848,SMCA,0.185185185,Sheephead,81,372.9429,02_yes,Fishing
10768,WIES Intake Pipes,Strongylocentrotus_purpuratus,10712,Reef Check,2015,33.446999,-118.484848,SMCA,0,Sea_Urchin,81,372.9429,02_yes,Fishing
10777,Windansea,Haliotis_corrugata,17900,Reef Check,2015,32.836601,-117.288002,None,0.002777778,Abalone,123,473.7033,02_yes,Fishing
10780,Windansea,Mesocentrotus_franciscanus,9447,Reef Check,2015,32.836601,-117.288002,None,0.05,Sea_Urchin,123,473.7033,02_yes,Fishing
10787,Windansea,Panulirus_interruptus,8167,Reef Check,2015,32.836601,-117.288002,None,0.022222222,Lobster,123,473.7033,02_yes,Fishing
10791,Windansea,Paralabrax_clathratus,6883,Reef Check,2015,32.836601,-117.288002,None,0.088888889,Bass,123,473.7033,02_yes,Fishing
10792,Windansea,Paralabrax_nebulifer,5459,Reef Check,2015,32.836601,-117.288002,None,0.001851852,Bass,123,473.7033,02_yes,Fishing
10798,Windansea,Parastichopus_parvimensis,2838,Reef Check,2015,32.836601,-117.288002,None,0,Sea_Cucumber,123,473.7033,02_yes,Fishing
10801,Windansea,Semicossyphus_pulcher,20190,Reef Check,2015,32.836601,-117.288002,None,0.058333333,Sheephead,123,473.7033,02_yes,Fishing
10807,Windansea,Strongylocentrotus_purpuratus,10726,Reef Check,2015,32.836601,-117.288002,None,0.069444444,Sea_Urchin,123,473.7033,02_yes,Fishing
5,120 Reef,Haliotis_corrugata,16634,Reef Check,2016,33.737919,-118.392014,SMCA,0,Abalone,65,165.9448,01_none,Fishing
14,120 Reef,Mesocentrotus_franciscanus,8183,Reef Check,2016,33.737919,-118.392014,SMCA,0.038888889,Sea_Urchin,65,165.9448,01_none,Fishing
24,120 Reef,Panulirus_interruptus,6903,Reef Check,2016,33.737919,-118.392014,SMCA,0.030555556,Lobster,65,165.9448,01_none,Fishing
43,120 Reef,Paralabrax_clathratus,5475,Reef Check,2016,33.737919,-118.392014,SMCA,0.060185185,Bass,65,165.9448,01_none,Fishing
49,120 Reef,Paralabrax_nebulifer,4056,Reef Check,2016,33.737919,-118.392014,SMCA,0.016666667,Bass,65,165.9448,01_none,Fishing
64,120 Reef,Parastichopus_californicus,2876,Reef Check,2016,33.737919,-118.392014,SMCA,0,Sea_Cucumber,65,165.9448,01_none,Fishing
72,120 Reef,Parastichopus_parvimensis,1571,Reef Check,2016,33.737919,-118.392014,SMCA,0,Sea_Cucumber,65,165.9448,01_none,Fishing
82,120 Reef,Semicossyphus_pulcher,18785,Reef Check,2016,33.737919,-118.392014,SMCA,0.030555556,Sheephead,65,165.9448,01_none,Fishing
92,120 Reef,Strongylocentrotus_purpuratus,9459,Reef Check,2016,33.737919,-118.392014,SMCA,0.222222222,Sea_Urchin,65,165.9448,01_none,Fishing
101,Abalone Cove,Mesocentrotus_franciscanus,8383,Reef Check,2016,33.736149,-118.37632,SMCA,0.261111111,Sea_Urchin,65,165.9448,01_none,Fishing
117,Abalone Cove,Panulirus_interruptus,7095,Reef Check,2016,33.736149,-118.37632,SMCA,0.008333333,Lobster,65,165.9448,01_none,Fishing
121,Abalone Cove,Paralabrax_clathratus,5695,Reef Check,2016,33.736149,-118.37632,SMCA,0.027777778,Bass,65,165.9448,01_none,Fishing
134,Abalone Cove,Paralabrax_nebulifer,4286,Reef Check,2016,33.736149,-118.37632,SMCA,0.048148148,Bass,65,165.9448,01_none,Fishing
140,Abalone Cove,Parastichopus_californicus,3071,Reef Check,2016,33.736149,-118.37632,SMCA,0,Sea_Cucumber,65,165.9448,01_none,Fishing
148,Abalone Cove,Parastichopus_parvimensis,1772,Reef Check,2016,33.736149,-118.37632,SMCA,0,Sea_Cucumber,65,165.9448,01_none,Fishing
156,Abalone Cove,Semicossyphus_pulcher,19004,Reef Check,2016,33.736149,-118.37632,SMCA,0.078703704,Sheephead,65,165.9448,01_none,Fishing
168,Abalone Cove,Strongylocentrotus_purpuratus,9664,Reef Check,2016,33.736149,-118.37632,SMCA,0.436111111,Sea_Urchin,65,165.9448,01_none,Fishing
1702,Babencho,Haliotis_corrugata,16854,COBI_CNH,2016,27.86075,-115.1894,None,0.019444444,Abalone,725,159.5708,01_none,Fishing
1738,Babencho,Panulirus_interruptus,7115,COBI_CNH,2016,27.86075,-115.1894,None,0.043333333,Lobster,725,159.5708,01_none,Fishing
1741,Babencho,Paralabrax_clathratus,5713,COBI_CNH,2016,27.86075,-115.1894,None,0.2,Bass,725,159.5708,01_none,Fishing
